Thickness_mm,Hole_Radius_mm,Load_Force_N,Max_Von_Mises_Stress_MPa,Max_Deflection_mm
2.9306119232416434,3.5419684674794323,2185.2324818239604,4771.925459578816,217.0291173577329
1.496789203835431,4.350959038223429,1934.4310041996398,14084.982315840654,1442.118032558917
1.013805292809006,3.1896283469638105,1168.3727585454476,17136.19520126867,2803.221837070478
3.0386535711370852,3.8662601006836206,1071.4957389336553,2233.273771670163,95.44407076509118
2.767143359619043,4.587091126240235,4950.889558944126,11939.26525018766,584.235223030773
2.8225179201024684,4.848561870972926,2711.092534943449,6348.256734454,301.25986845355783
2.9281758667148643,2.441220442787114,2537.3065886387267,5540.55404361815,252.5459013687165
1.185111629335226,4.779762875484483,3718.5891307722795,41141.43357371028,5585.115023529515
1.8961643213606816,3.4763488792386146,1873.0155514602566,8925.438925012319,686.931710872194
1.2896726488128243,2.774733164896875,4799.844735800902,45587.9762959684,5594.251789464259
3.157758564688984,3.377407268714784,4145.380057662209,7886.896350489686,329.1196516911909
2.558245317068895,4.940097725856431,1357.644009249038,3813.0150226072174,202.7044039399399
1.827245062131623,3.4778542819786087,2670.3231031397136,13572.659611738522,1094.249133442861
1.1588958757150591,2.9862548308625247,4516.473230248659,51983.77534697007,7254.594676184002
1.7774558042891555,3.9002025629501773,4778.928089165642,25499.18867968709,2127.4293214329423
1.8129583050668676,2.720436856334579,2869.606044999479,14777.32193504125,1203.9471897267708
2.82401544584516,2.227589984325992,3453.645556842831,8021.714342081816,383.4661471218725
2.593893678388033,2.386639165731948,1668.1357843683008,4524.750810934731,239.00443429152477
3.2180318564408164,2.3841375168733174,4964.674504547906,9114.66347582692,372.46192028712767
2.1805373129048733,2.455708080536883,1926.6868055337736,7125.445111625447,464.68016275965323
1.2989856148457544,2.41648151794823,4770.927096540503,44720.22715910494,5441.369137567066
2.7831119680574874,3.9226242344096436,3598.586595969474,8603.245098447256,417.3980994710807
2.9019626215422436,2.5456402531974343,3430.9471795154363,7582.985631091527,350.9115443040093
2.4031929939237404,3.0370018499715896,3050.7540440660346,9480.638034427777,549.3340939192155
2.9274179498864026,4.690365229718036,1922.6792468710346,4234.242912732711,191.6498621268096
2.234488990910977,3.4218849207886173,1706.1121280220332,6054.758580588947,382.44495658055996
2.306832073454985,4.002673215563082,1881.9448362807016,6326.421526661647,383.25107303314115
2.068852545896374,2.5169596136048895,1745.753048577018,7107.859937210109,492.9673518515199
1.063547816860238,2.5768670564260123,4118.337894267013,55317.907642022066,8558.528569199369
1.269728567483261,2.1226058487994366,2400.5010366669203,23452.02390025638,2931.7620093786236
1.0785729642168356,2.5068051892164935,1231.3707062535855,16152.349403595563,2453.631084482095
2.591026028159451,2.835771017095876,4876.410520563246,13215.226033997147,700.9239923307512
1.7858899526908167,2.5310314528302404,4535.143539853703,23985.180001497756,1990.5294614457775
2.271426727911757,2.266107601271167,4711.009132780851,16161.250506951339,1004.820591026231
3.2689161848152324,2.3619076133018027,4979.631290585741,8887.719131197195,356.3656646869732
1.6232305728721874,3.3823363040981773,1695.580996877949,10668.223663752868,991.0166601882191
2.025957307589074,2.6190011552173775,2584.968075610635,10910.446676319345,777.3661515393524
2.8888778463576217,3.092809583144226,4032.9539028163654,8994.533429798445,418.17442174200033
1.5719954137290562,3.5102518125645705,3784.0824722151688,25182.745839409374,2435.280408507029
1.1924497745719824,4.071184485888096,1615.5836253594202,17708.44149034131,2382.095773569615
1.7243786322844201,2.117936419523297,4263.332499962471,24013.77336549848,2078.701965034608
1.403053218135011,4.398231196727128,1897.7622873466426,15529.71824916975,1717.9172536742062
3.3242441308564326,3.883701168472723,1895.2704592904925,3312.4039810155855,128.92073396217955
3.0203009489110424,2.2452770958466157,3147.8976915736544,6482.222826304542,285.6534993766381
2.583509391276059,4.620735872320331,3371.7597393668125,9223.082108717883,488.7654829586339
3.1786514754692945,4.7626172015954396,3320.344831351245,6269.942372934605,258.32866523774175
3.0091801922477863,2.1832338795645914,1365.9473495910195,2858.245868346823,125.26141985275918
1.4664251472150895,2.830632944441611,4509.843450521521,33997.28111639757,3575.372756404213
3.2313974962249445,4.418603839379184,2062.4001703548242,3799.9294141260843,152.7635570126997
2.348355604789127,4.244779071150975,1518.0596851312166,4947.238099085523,292.97775200559187
3.018600387910156,2.553563058069132,4554.9923194759085,9383.833479140638,413.86932623990384
3.240228249808733,2.628047970010131,4822.605992919013,8747.17023626184,354.3927215029864
1.7950086874296596,3.111416308374146,4448.510469061803,23321.043787519902,1922.7418318100808
1.275129811319192,3.453568955573064,4238.064298899512,41091.285107958174,5110.351956620974
1.5698379063548542,3.854764314590888,3620.9679225560867,24162.325677318528,2339.9241587866513
2.067769471565641,3.1067409187093173,3203.429482436557,13026.412569398964,905.6886658340426
3.0450369148062326,3.3876041483994435,1347.9470396456404,2756.0371270038945,119.3225771918889
3.1518264581408584,4.24241281440127,2633.8128522827947,5056.8352350537825,210.22418286618142
1.0173803263279768,2.110049608671794,2490.7540680492557,36240.10884550158,5913.2085425521755
2.2768682564439144,2.7573108330320624,2039.0151350413048,6977.424969874789,431.9977946854906
2.0435275078719473,4.140048757653657,3893.6804547543397,16186.538690490059,1140.4794145869203
1.5552695261768257,4.685620513061598,2983.502940315083,20278.749362761933,1982.6771926559072
1.299663418334207,3.5350323263469985,1324.1848636305917,12434.471713097246,1507.9652412537328
1.8440379285090698,3.596340455795947,1880.7328077992454,9423.673068865428,749.88806739922
3.357274259781298,2.321516034019328,3733.035054638384,6357.87876974495,246.64888439238086
1.808007330051888,3.342237100470364,1304.5234379612007,6778.416149534281,551.7370492624649
2.296976554358415,3.5978517993650696,4404.827656195075,14836.75457990181,908.6235588920433
2.7575473972379445,2.727411510904189,2980.586108055897,7233.2517012489925,355.28381990507364
1.909074005948235,2.807729692848143,2922.346309306592,13723.091713349839,1050.141683569048
3.429455206802402,3.131852489313868,3369.6311386380703,5537.996483532329,208.85813646074564
3.406118237355278,2.060213593333179,4298.723863700597,7123.09829521115,272.147216932949
1.6294557395634104,2.966237496749535,2391.2368316087723,14935.442564257111,1381.7611839802466
2.2431212647309637,2.634344020989634,3712.0646102362543,13037.578328824191,822.1666556291589
1.752195774541924,2.982492056533744,3262.927855983164,17866.061961619158,1516.1991123380753
1.7121012359436691,2.3592863954577536,2068.1130806776855,11815.531606262923,1030.0301763105656
1.0922173683863319,4.671581842219685,4514.519945420632,57827.436665964175,8661.964652462977
2.523910834949742,3.780777360662146,4189.704086427712,11917.988821197181,651.5070835579614
2.2566975580721538,4.037306957433469,3633.807338633702,12643.48731564441,790.5143878885585
1.1286968781249733,4.367513715822015,4402.326916376967,53162.7116257907,7653.874827030766
1.6966161605915286,3.495326596787172,4469.176803839209,25930.518234804564,2287.8826068904514
3.2706647149166344,2.260760864262271,3833.451906860139,6839.973296175075,273.87056353821146
1.598904726667431,3.6113196254556432,4348.053313454688,28069.833447441528,2659.3133107781805
1.3622371802280577,3.7605233540626375,3789.8858466771344,32640.435039041793,3748.2334295491532
2.2236319006939076,4.23631842255299,3720.5630870412015,13296.635251550582,846.0694853551945
3.464126135276502,3.294978638689038,3474.4455128607374,5607.705395291963,208.9241319138383
1.605138178778751,2.3827409083866913,4010.866558230565,25690.924827400668,2424.5156090085716
2.6803388685146965,2.8513277173961735,1634.420421172295,4185.254333194492,211.97958858012439
2.904049038321794,3.0892468891959055,4523.483036795714,9993.200929737664,461.6719537551732
1.5940938599809993,3.9377517239948037,4487.374110980928,29121.80404843975,2769.410336428848
2.8205408715296487,3.7123349140067354,1116.9891321382365,2635.057539177655,124.35038322929142
1.919457831798133,3.0682901776935387,4303.26700225905,19997.451076788802,1521.243823495143
2.580764576483949,4.959545746378939,1515.4794698937808,4187.830440051709,220.42458979586306
2.583824276902237,3.8173244580706616,2340.4754170365677,6403.476853169435,339.1769877624321
2.339436710186896,2.711680375207983,3974.033025166431,12944.858158936006,775.8918633567325
1.2257244251360206,2.3053474178612112,1643.0395841932327,17113.662794706164,2230.5542884112547
3.088256238973095,2.458577417552996,4271.868096476249,8437.939272279333,362.63589585500137
1.8019501624293395,2.7378731851535245,4328.536711830968,22523.643209858838,1849.384369706447
1.4662962759996356,2.482044119778667,3029.8709350433446,22849.097255948258,2402.8377437866206
1.1019378538869098,2.559701072153917,1025.5434868673344,12941.694595147912,1916.110488653402
2.4772323579706046,2.8552855060815414,2148.152532699651,6332.5602326320795,353.27036677109686
2.693910904605706,2.5201207858842647,3467.7076735029686,8776.536799329284,443.5087158242005
1.0414695723196403,4.690296273879276,4924.744712109694,68723.53583113542,10898.956075092196
2.2802326457482023,2.2407012369849264,3527.2541080666733,12025.386698252509,743.8663792400432
1.5662394379948448,3.573534168710764,2039.2143242566392,13690.181589307935,1326.898837199433
2.6129319760236247,3.2311904809689844,3536.0228123984452,9453.55093375224,495.46967316768416
1.4359160725124787,4.947135850725819,3159.941518863422,24771.393388449127,2668.3191168478907
2.727344345256165,2.336116706504157,4119.381580604575,10177.89490907242,507.5212722912274
1.9668383657513435,3.193566797137225,1427.9225553078336,6375.687159359075,469.1899462522031
3.3418249718418362,4.908411299826106,4044.111610008112,6971.188615212572,270.8985711105548
1.3438023603649831,4.596521377681941,3165.066314704441,27947.412876636976,3260.7225870391985
1.8526658776256464,4.451216212847839,4851.9680154359785,24041.132863300427,1907.4962954964844
1.2836838031014728,2.7737084811348196,2367.4886641547446,22687.80886515292,2797.8506140190534
3.311734045696407,2.5126627621701974,3530.4875725357924,6167.500004793073,242.94628229542116
3.1933483834524523,4.005929659773293,4728.11242204007,8826.773539156742,362.99446912399844
1.644854069287889,4.788127967382757,1410.038911962717,8697.816575080828,792.1323503745475
2.6499601150854475,3.6702886790417892,4748.913948945805,12363.54392722683,637.8907952049753
3.0430555005030397,3.7148380684096995,3751.5428892032533,7623.58475761373,332.95491520686363
2.388002028998656,2.8399372809808527,1271.3482364206875,4018.8449404332123,233.313171584561
2.324126445890016,4.308478799575811,2203.8542677872647,7289.336671725592,438.97475674887954
1.6046307272511293,2.56113124567257,3832.6883545811265,24572.15375757154,2319.1359217447794
1.232756919514748,2.971037709212731,1269.4024058750867,13094.854654172876,1693.910308426813
3.2430393948833167,3.2763093158492502,3328.6818407050932,6037.193914500901,244.15831508967702
3.251045142908326,3.522831136053365,2383.532227811827,4327.220139519499,173.29778331363468
2.58275364318317,2.727229197245241,3483.6620710699085,9507.131596217087,505.5988065248168
1.8475744776217518,2.3445104742176106,1182.9681352500513,5902.591205570372,469.02916695363444
1.8730239365316521,3.831860127324898,4486.147224609505,21779.398036416515,1706.736529597985
2.8148891971755985,2.8658916597207673,4893.955876709588,11426.833468689763,548.6891527521051
3.242775649881443,3.743714664267837,4875.511421142766,8846.444700288914,357.4202016618629
3.2177160606627933,2.463088145822607,3998.607326971699,7340.528473637358,300.087146594823
2.9496888646440595,3.4434203055644526,1520.3449605225278,3296.377761140894,148.12550804001793
2.6050791153857196,3.5977682976547576,4033.0527837160903,10838.714802099346,570.2968006572637
1.210349912487622,2.1554706104672805,1098.347665835206,11712.757922863364,1548.708736580697
1.4040717852365345,3.0098128345817616,1088.494206115989,8900.447700055545,983.1804747183779
3.2463854713176983,2.4032440308169227,2294.4408765981652,4156.807713517815,167.48018991544663
2.516072649148975,2.1901249114183035,2954.572761618663,8451.724212494302,463.86040786642315
1.022992629041574,4.9698806971698355,4081.629671231173,58828.66439767009,9531.22053321226
1.2536788571650803,2.967061534924169,3733.181506426021,37311.959058006374,4736.632348568911
2.6587544227701394,4.429623337563905,2783.610825506993,7231.044305143426,370.3786833193671
1.0126539596155468,2.7639219642912916,2094.5066651266634,30745.425089909917,5042.305598477363
1.4020201285437466,4.044508166671788,4988.498000630845,40773.07881643445,4525.255680997985
2.3718344734164654,4.280683579669059,2704.7252089438916,8622.115967166194,506.65841318573246
2.729737994231733,3.7869162218235326,2805.548097318702,6957.849858629732,344.8004022611414
2.6299031487565014,3.414728565650475,1654.4952847666768,4387.884743259806,227.3670062970657
1.5606732736513995,3.2355227424418054,4179.238194999718,28164.454811707932,2748.612218060714
2.78044805336884,3.046604799628986,3774.7289031259547,9029.997815395338,439.14811233878225
1.5931227187420003,4.788587432743478,1883.0784511550414,12271.91105645936,1164.4283944737222
1.8134992453981693,4.491858223363187,1329.5241824633708,6881.11547183573,557.237455672938
2.86622851279506,4.8950807319995375,3721.9972082988525,8452.895024296624,395.1487582600894
2.6240822476180368,2.3728916704566343,3618.044857124541,9584.300182595302,500.4210296588333
3.123058526235445,4.192602425610932,2093.0381079928375,4101.700618480009,171.70106511728858
2.6440322307508586,4.815021370463113,4803.454249001641,12580.029716609504,649.7674124470797
2.420771508338679,2.5436991984969803,1604.231567123601,4928.597074329242,282.8744865430515
1.2341869195702313,2.1994888021003325,2729.3392041704074,28069.761154898228,3629.442617707808
1.9192895076485839,4.223361947870178,4774.463680670396,22197.10309861043,1688.2155431340389
1.6630059192043136,3.7234193395397357,2678.909267704489,16134.108839123159,1456.1826114553228
1.6099741084477088,4.525486330274816,3554.103790656342,22678.65460587955,2129.2132209736133
3.432526386881114,2.4193171298788685,2590.3775918511774,4255.898989674014,160.0448828840578
1.982744311666901,4.3858019355796705,2096.86080939468,9234.902832637486,672.5690173447828
3.2301163879427834,2.6048819601432336,4935.9105918393125,9002.93459040306,366.0973392560373
2.5778465649931572,2.4909678285971135,2637.3360252601724,7220.51508281056,384.8864767587453
2.987028258854121,2.492797393792979,4576.396814716538,9608.213429643756,429.339604491305
2.2565927327629804,4.443724160694146,1919.8184235643448,6704.746423376896,417.6776877444412
2.4422597115658977,3.9955916620886005,1852.418816100333,5627.371856529154,317.8659717118403
2.2312942345471596,3.569196274307358,1124.5363315380455,4021.491539604029,253.06038217746016
1.4881074694951113,3.0764914523705076,3606.6673015035403,26486.91426795074,2736.1619477024187
2.8061302881537635,4.631601622439325,2474.1053748950444,5849.6603799516115,279.88350023933157
1.7019309061021395,3.177335322267906,4457.432999358549,25704.628694175957,2260.445735293931
1.0607899160786345,4.449798318414731,2892.8396267662283,39068.131886976116,6058.814803038724
2.6136807397679194,3.3174047257106554,4872.773711658887,13012.017457728338,682.3298059304914
1.4427766985176222,3.1308332882747227,1742.1020628124847,13542.764114372363,1450.1315303877764
3.3511464608822856,3.3880393570088194,4474.492671822443,7647.214124693024,297.30718382742316
3.3848214425064684,2.9041336224924263,4106.387411166967,6898.523154613302,264.69020445110226
3.2871609755511213,4.242828140528753,4083.687378576208,7249.112689077859,287.5456475048484
1.925396750638611,3.5081611702774373,4379.13291246755,20245.301732971893,1533.8323673247737
1.0386415413221686,2.696638085440452,4044.0959637719957,56697.06618302399,9023.268468307171
3.3207964064693134,4.698723719823706,3504.8812865256614,6113.3807241330705,239.3138463724863
2.0704603707932856,3.151673664119634,1524.9795107295504,6202.837372551039,429.3825536780427
3.416637047609174,3.630658583341966,1130.1047179650077,1907.7330478757817,70.72464934001637
3.409049942723132,4.7194163328936405,4683.391391262747,7780.253854147448,295.40978892748427
3.1325236386684003,3.8727139877419763,3466.601258082952,6703.854899039906,281.95697723131826
1.7361222301739643,2.350694122125092,4186.149163904705,23297.619039625777,2000.0987332096522
1.9627443215048133,4.819496370840426,2926.0894060502005,13099.010217702495,967.6906902142915
3.127841678792142,3.883124159214254,1469.2327558495779,2878.582754854742,120.09560646697064
1.792305012890694,3.0047168439712584,1500.7431688102017,7921.983461884207,651.6944214397222
1.4237318667152312,2.4178162179901617,3742.2611489158853,29746.19137265447,3241.6442614592206
2.3920031561458757,4.3820755678108885,2721.223579597851,8550.678078240113,497.01737671440986
3.3403869354019524,3.8602182677855406,1802.0989068013469,3130.0489817464086,120.79394368385877
2.7400744916874324,3.6003832759289645,2966.378186965748,7294.672863748825,360.41645776212846
2.4251529252234123,4.681677749152873,1256.8357483005364,3890.654068978683,220.2764127004385
1.2429412344269213,4.3657916336735925,3327.8856076575953,33802.97028658251,4332.632750852395
2.5375180667479245,2.4550246391982533,2075.9736177403906,5858.234295720927,317.44150115957706
3.475134625260658,2.9351662033866446,4190.236402548753,6717.576347784906,249.68574104653916
1.35021003809131,2.745467419443397,2241.447835694295,19614.944818266446,2276.376963293689
2.2958241309093417,4.231838877718031,2820.880596327205,9526.108330787496,582.8095929237354
3.1934326798198884,2.100597304207338,1046.4821596324025,1961.5802027200561,80.54125098563017
2.851921544385511,3.7096690546139497,1289.7875511782354,2968.0202083114464,138.9178772264547
2.74253935248817,4.287376057222072,2569.974225626739,6332.845986272384,311.2126321235886
2.756210209967773,4.6302969102852485,2919.7553388684937,7111.198758109862,348.58911972648133
1.898727878049388,3.0262452461477225,3400.082192477215,16117.494120817924,1241.8803245679737
1.7339796106612333,4.463771914016038,2166.650314837213,12119.225515027212,1039.1511605436804
3.023402888696284,2.3318952108656217,3779.9275445061703,7768.467117416612,341.80563297466284
3.025283486697952,4.539356875203555,4440.489588756818,9139.749639704407,400.98343682715006
3.1676807964502594,2.382465986995947,4119.4039555734,7788.057980637886,323.95730722489304
3.2831013813911785,3.191861871681102,1158.4753013934287,2080.2598073249314,81.83096653353951
2.2783559971523446,4.391886097338661,2922.0277890313155,10007.221975898876,617.9388279335279
2.253790736717999,2.4497522820463216,1419.7207136726995,4963.112567582487,309.8785881812763
2.995737947416938,2.6877541856979246,1968.1800634501099,4127.851546924636,183.04319264315973
2.624909826944413,4.166757705179199,4946.650373068585,13119.643693100616,683.8136450851605
2.7549171931442586,4.160109609638223,1569.9821716060528,3852.4373880765384,187.82794562411382
2.9894816735902525,3.923442898655892,2995.5526138054242,6309.620920850196,280.313784818529
3.2250133545439157,4.0818453334013,3472.6229372724765,6382.128167865175,258.85393576883035
1.8449878921288394,3.6281733300427885,3809.859882176416,19025.72241802536,1516.5517536220277
1.93895738159986,2.7553971767208583,3238.5947339476566,14785.08968257723,1110.714258545968
1.2349548496021725,3.0370879805117585,1039.0833896767347,10690.268037671438,1379.1971934281862
2.445700352490435,2.544793150404277,2305.8452329759675,6947.589869109726,394.1204074151663
1.0898556844918552,4.725351684000885,3070.846573538846,39506.91587363235,5930.460797505129
2.1639950453311503,3.7501753842983616,1351.4659965793335,5094.030625403896,333.44596279622084
2.3566115867689414,3.2025542502909197,2402.5077248367234,7743.967630766273,458.9210792202782
1.716353130320711,3.386017410932398,1132.8124351654662,6473.068982942712,560.2287319499479
2.477083151422527,4.841850018835446,1314.313988620083,3910.3066319819104,216.17579164404955
1.0762506248476236,2.4600542093482405,2587.6931048063843,34037.40365107257,5189.167492131825
1.093370471873036,3.758689496050392,1530.8630161722413,19608.100076197246,2928.1480674095815
3.056501401649146,3.517666036653398,3270.1633930462326,6608.743832591805,286.2188640910587
1.9004766035281573,3.8343627063039434,3757.859876549063,17804.155115417037,1368.5865351979617
1.317651281629712,2.0543305514625216,4202.346796436332,38393.10373670149,4592.242341757895
2.3056081501370107,4.616371726832455,1800.6009769792404,6051.341431261583,367.42058503234955
2.924983882746527,4.7963548474508375,1669.930329036279,3690.159056741745,166.61404290905352
1.5395525687421079,3.6953995507676267,1418.271361337601,9830.791457156763,971.977017673907
2.5572261895475004,4.089952471630677,3545.720998174547,9868.744231786319,530.1803802249578
1.21336866248442,4.767498143531887,3825.9029059476047,40577.66247992396,5354.2351500182085
1.1292043029215193,4.1217159029401955,1126.344579302568,13624.773285147287,1955.6561125809183
2.32838657892037,2.457617128742784,4744.848984974759,15569.220759515927,939.7456805836457
2.3515878040252662,3.7288650805004395,1207.8851346058896,3931.1684583021256,232.26271600847343
2.5935747537455165,3.8201451391485675,3165.185341204282,8581.87915074692,453.63297852519156
2.8152283343066538,3.272392013907158,3836.242077803666,8966.803658317018,429.8938888446696
3.4396301986563365,4.209332706874168,4483.876494984343,7331.650853569088,275.4688613976217
2.290750870752988,4.803101044307045,3856.3477285297113,13076.88550804253,801.9954957151881
1.8073911823531148,4.7767055387203285,4206.9123322791675,21804.365043454414,1781.3255818981947
2.987965486921759,3.3525181142123963,2357.800770171224,4965.106875314011,220.94392939248812
1.6770806281551855,2.339714137522266,4259.300454986049,25220.54735829747,2257.5546341202557
2.0974285517640903,4.954523596887004,1320.4593855387006,5286.746379495474,357.82903319588735
1.1961409533556648,4.516694259337802,4579.266624242111,49810.98758980451,6689.1320482850415
1.0633768585386438,2.3739880436098004,3190.369504614945,42872.33718457472,6633.20888651012
3.406621036694813,4.762525647852117,4269.191079849975,7108.276588710822,269.98861799810004
3.0899503012805147,4.609689086186385,2809.2731380732002,5581.995426690324,238.05432665082216
2.739935515234245,3.5565141713782165,3574.3107807860997,8782.690620290348,434.3826317616148
2.0223823610356746,3.7738263072347875,3105.610643744453,13157.147376724786,938.748415526989
1.4332358001771144,3.1970081116103906,3926.3580870213273,30851.71746894758,3334.1820791860746
1.3910926066777152,2.164284916466094,1326.5199281223584,11005.625947248029,1231.8516590714169
1.6256072454114883,3.0055917249377027,1241.4083359622553,7799.529383392279,722.4906914854215
2.373066661765301,4.408560345794035,1988.412936040586,6352.155561847124,371.88042240087583
2.786489806750156,2.013896069013809,1638.1787204527534,3906.9277019572514,189.15257933620106
2.650493441794328,3.0004975150734325,4487.1342663688065,11687.836640349502,602.3982357965816
1.6998347423648572,3.19450608077283,1876.855949432177,10870.368488170318,955.4105857087936
3.387163201657985,3.6121868088137687,4903.461023276525,8227.025285701804,315.54809948858616
2.844742291739421,4.759566849238281,2347.5831670844273,5425.113358825079,254.98791916047983
2.385885131278502,3.0390379830978835,1728.471662754797,5449.190444013279,318.2384455220613
2.5293018655858805,3.040859605688683,4158.794028569917,11767.399137815692,642.5993976663409
2.049000156069475,4.212503744329245,3634.8311020035044,15032.86229447224,1056.2625821500478
1.6193274737528935,3.3566538226694216,2992.782865812556,18898.879485540583,1762.0645356406562
1.889931696628154,2.6738144688199457,3221.454203750525,15394.597506629278,1193.1163030171367
2.8946152761609225,3.35731854839808,3876.8071130890553,8637.320240698034,399.6903108799123
